order_id,product_name,quantity,price_eur,channel,order_date,status,manager,city,country,delivery_service,delivery_date
SC1-00370,Magnetic Drawing Board,1,27.5,Website,2024-12-19 08:00:00,Completed,Manager_B,Dornbirn,Austria,DPD Austria,2024-12-22
SC1-00371,Magnetic Drawing Board,3,64.5,Website,2024-12-19 19:00:00,Awaiting Review,Manager_B,Innsbruck,Austria,Österreichische Post,
SC1-00372,Montessori Puzzle 6-shape,1,25.0,Instagram,2024-12-21 07:00:00,Completed,Manager_A,Sankt Pölten,Austria,Österreichische Post,2024-12-27
SC1-00373,Silicone Building Blocks,1,24.0,Website,2024-12-21 09:00:00,Completed,Manager_A,Dornbirn,Austria,DPD Austria,2024-12-24
SC1-00374,Wooden Train Track Set,1,54.5,Instagram,2024-12-21 22:00:00,Completed,Manager_A,Salzburg,Austria,DPD Austria,2024-12-26
SC1-00375,Beeswax Modelling Kit,1,14.5,Website,2024-12-23 20:00:00,New,Manager_A,Linz,Austria,DPD Austria,
SC1-00376,Finger Paint Set,1,12.0,Website,2024-12-24 18:00:00,Completed,Manager_B,Sankt Pölten,Austria,DPD Austria,2024-12-26
SC1-00377,Magnetic Drawing Board,1,28.0,Website,2024-12-25 02:00:00,Completed,Manager_A,Vienna,Austria,DPD Austria,2024-12-28
SC1-00378,Balance Bike 12-inch,1,119.0,Website,2024-12-27 01:00:00,Completed,Manager_B,Sankt Pölten,Austria,DPD Austria,2024-12-28
SC1-00379,Magnetic Drawing Board,1,20.0,Instagram,2024-12-27 18:00:00,Completed,Manager_B,Wels,Austria,DPD Austria,2024-12-29
SC1-00380,Balance Bike 12-inch,1,102.0,Website,2024-12-28 19:00:00,New,Manager_B,Wels,Austria,DPD Austria,
SC1-00381,Sensory Ball Set,1,17.0,Website,2024-12-29 14:00:00,Completed,Manager_A,Klagenfurt,Austria,DPD Austria,2025-01-04
SC1-00382,Wooden Block Set 40pcs,1,31.5,Website,2024-12-30 10:00:00,Completed,Manager_B,Sankt Pölten,Austria,DPD Austria,2025-01-01
SC1-00383,Wooden Kitchen Playset,1,65.5,Website,2024-12-31 10:00:00,Completed,Manager_A,Linz,Austria,DPD Austria,2025-01-06
SC1-00384,Wooden Kitchen Playset,1,81.5,Instagram,2024-12-31 21:00:00,Completed,Manager_B,Wels,Austria,DPD Austria,2025-01-02
SC1-00385,Magnetic Drawing Board,1,25.0,Website,2025-01-05 22:00:00,Awaiting Review,Manager_B,Dornbirn,Austria,DPD Austria,
SC1-00386,Waldorf Rainbow Stacker,2,91.0,Website,2025-01-06 18:00:00,Completed,Manager_B,Wels,Austria,Österreichische Post,2025-01-07
SC1-00387,Magnetic Drawing Board,2,52.0,Website,2025-01-11 09:00:00,Completed,Manager_B,Vienna,Austria,DPD Austria,2025-01-13
SC1-00388,Waldorf Rainbow Stacker,1,52.0,Website,2025-01-12 05:00:00,Completed,Manager_B,Graz,Austria,Österreichische Post,2025-01-18
SC1-00389,Sensory Ball Set,1,18.5,Website,2025-01-12 22:00:00,Completed,Manager_A,Linz,Austria,Österreichische Post,2025-01-16
SC1-00390,Balance Bike 12-inch,1,120.5,Instagram,2025-01-14 05:00:00,Awaiting Review,Manager_A,Linz,Austria,DPD Austria,
SC1-00391,Silicone Building Blocks,1,31.5,Website,2025-01-15 16:00:00,Completed,Manager_A,Dornbirn,Austria,Österreichische Post,2025-01-19
SC1-00392,Silicone Building Blocks,1,27.0,Instagram,2025-01-17 13:00:00,Completed,Manager_A,Graz,Austria,Österreichische Post,2025-01-22
SC1-00393,Waldorf Rainbow Stacker,1,40.5,Website,2025-01-20 03:00:00,Completed,Manager_A,Wels,Austria,DPD Austria,2025-01-26
SC1-00394,Balance Bike 12-inch,1,92.0,Website,2025-01-23 21:00:00,Completed,Manager_A,Innsbruck,Austria,DPD Austria,2025-01-29
SC1-00395,Balance Bike 12-inch,1,92.5,Website,2025-01-24 15:00:00,Completed,Manager_B,Linz,Austria,DPD Austria,2025-01-27
SC1-00396,Balance Bike 12-inch,1,128.5,Website,2025-02-07 22:00:00,Completed,Manager_B,Vienna,Austria,DPD Austria,2025-02-10
SC1-00397,Wooden Kitchen Playset,1,57.0,Website,2025-02-08 22:00:00,Completed,Manager_B,Salzburg,Austria,DPD Austria,2025-02-11
SC1-00398,Wooden Kitchen Playset,1,87.5,Website,2025-02-12 01:00:00,Completed,Manager_B,Vienna,Austria,Österreichische Post,2025-02-15
SC1-00399,Montessori Puzzle 6-shape,1,23.5,Instagram,2025-02-14 06:00:00,Completed,Manager_B,Innsbruck,Austria,Österreichische Post,2025-02-16
SC1-00400,Wooden Block Set 40pcs,1,37.5,Website,2025-02-15 08:00:00,New,Manager_A,Sankt Pölten,Austria,Österreichische Post,
SC1-00401,Felt Animal Sewing Kit,1,17.5,Website,2025-02-16 03:00:00,Completed,Manager_B,Linz,Austria,DPD Austria,2025-02-17
SC1-00402,Finger Paint Set,2,27.0,Instagram,2025-02-16 16:00:00,Completed,Manager_B,Innsbruck,Austria,Österreichische Post,2025-02-21
SC1-00403,Wooden Block Set 40pcs,1,25.5,Website,2025-02-17 13:00:00,Completed,Manager_A,Vienna,Austria,DPD Austria,2025-02-20
SC1-00404,Balance Bike 12-inch,1,108.0,Website,2025-02-22 16:00:00,Completed,Manager_B,Vienna,Austria,DPD Austria,2025-02-26
SC1-00405,Waldorf Rainbow Stacker,1,50.0,Website,2025-02-28 02:00:00,Completed,Manager_A,Feldkirch,Austria,Österreichische Post,2025-03-05
SC1-00406,Wooden Kitchen Playset,1,58.0,Website,2025-03-06 03:00:00,Completed,Manager_A,Linz,Austria,Österreichische Post,2025-03-11
SC1-00407,Balance Bike 12-inch,1,110.5,Website,2025-03-06 19:00:00,Completed,Manager_A,Vienna,Austria,DPD Austria,2025-03-11
SC1-00408,Waldorf Rainbow Stacker,3,106.5,Instagram,2025-03-16 02:00:00,Completed,Manager_B,Innsbruck,Austria,Österreichische Post,2025-03-21
SC1-00409,Wooden Kitchen Playset,1,77.5,Instagram,2025-03-18 02:00:00,Completed,Manager_A,Feldkirch,Austria,Österreichische Post,2025-03-19
SC1-00410,Beeswax Modelling Kit,1,15.0,Website,2025-03-18 07:00:00,Completed,Manager_A,Innsbruck,Austria,DPD Austria,2025-03-22
SC1-00411,Wooden Block Set 40pcs,1,27.5,Website,2025-03-19 12:00:00,Completed,Manager_A,Graz,Austria,DPD Austria,2025-03-21
SC1-00412,Montessori Puzzle 6-shape,1,20.5,Website,2025-03-19 13:00:00,Completed,Manager_B,Feldkirch,Austria,DPD Austria,2025-03-20
SC1-00413,Finger Paint Set,1,17.0,Instagram,2025-03-20 14:00:00,Completed,Manager_B,Wels,Austria,Österreichische Post,2025-03-22
SC1-00414,Wooden Train Track Set,1,68.0,Website,2025-03-21 22:00:00,Completed,Manager_B,Sankt Pölten,Austria,DPD Austria,2025-03-26
SC1-00415,Beeswax Modelling Kit,1,17.0,Website,2025-03-27 22:00:00,Cancelled,Manager_A,Innsbruck,Austria,Österreichische Post,
SC1-00416,Felt Animal Sewing Kit,1,16.0,Instagram,2025-03-31 20:00:00,Completed,Manager_A,Graz,Austria,DPD Austria,2025-04-02
SC1-00417,Montessori Puzzle 6-shape,1,21.0,Instagram,2025-04-02 04:00:00,Completed,Manager_B,Salzburg,Austria,Österreichische Post,2025-04-05
SC1-00418,Beeswax Modelling Kit,1,14.5,Website,2025-04-02 18:00:00,Completed,Manager_A,Sankt Pölten,Austria,DPD Austria,2025-04-05
SC1-00419,Finger Paint Set,3,34.5,Instagram,2025-04-04 04:00:00,Completed,Manager_A,Linz,Austria,DPD Austria,2025-04-07
SC1-00420,Montessori Puzzle 6-shape,2,37.0,Instagram,2025-04-05 10:00:00,Completed,Manager_A,Graz,Austria,DPD Austria,2025-04-10
SC1-00421,Balance Bike 12-inch,1,125.0,Website,2025-04-07 03:00:00,Completed,Manager_B,Sankt Pölten,Austria,Österreichische Post,2025-04-12
SC1-00422,Montessori Puzzle 6-shape,1,23.5,Website,2025-04-08 16:00:00,Completed,Manager_B,Dornbirn,Austria,DPD Austria,2025-04-14
SC1-00423,Finger Paint Set,1,15.0,Website,2025-04-18 07:00:00,Completed,Manager_B,Graz,Austria,Österreichische Post,2025-04-19
SC1-00424,Waldorf Rainbow Stacker,1,37.0,Website,2025-04-19 02:00:00,Completed,Manager_B,Innsbruck,Austria,DPD Austria,2025-04-21
SC1-00425,Sensory Ball Set,1,20.5,Website,2025-04-21 22:00:00,Completed,Manager_B,Vienna,Austria,DPD Austria,2025-04-25
SC1-00426,Waldorf Rainbow Stacker,3,133.5,Instagram,2025-05-02 06:00:00,Completed,Manager_B,Wels,Austria,DPD Austria,2025-05-03
SC1-00427,Silicone Building Blocks,1,27.0,Instagram,2025-05-02 12:00:00,Completed,Manager_A,Vienna,Austria,Österreichische Post,2025-05-08
SC1-00428,Silicone Building Blocks,1,22.5,Website,2025-05-06 12:00:00,New,Manager_B,Dornbirn,Austria,DPD Austria,
SC1-00429,Wooden Kitchen Playset,1,64.5,Website,2025-05-06 17:00:00,Completed,Manager_B,Dornbirn,Austria,Österreichische Post,2025-05-12
SC1-00430,Wooden Block Set 40pcs,1,30.5,Website,2025-05-07 20:00:00,Completed,Manager_B,Feldkirch,Austria,DPD Austria,2025-05-09
SC1-00431,Wooden Kitchen Playset,1,82.0,Website,2025-05-08 12:00:00,Completed,Manager_B,Linz,Austria,DPD Austria,2025-05-14
SC1-00432,Silicone Building Blocks,2,53.0,Website,2025-05-10 20:00:00,Completed,Manager_A,Dornbirn,Austria,Österreichische Post,2025-05-12
SC1-00433,Montessori Puzzle 6-shape,1,23.5,Website,2025-05-14 09:00:00,Completed,Manager_A,Klagenfurt,Austria,Österreichische Post,2025-05-17
SC1-00434,Wooden Block Set 40pcs,1,30.5,Website,2025-05-14 14:00:00,Completed,Manager_A,Wels,Austria,Österreichische Post,2025-05-18
SC1-00435,Balance Bike 12-inch,1,134.0,Website,2025-05-18 04:00:00,Completed,Manager_B,Graz,Austria,Österreichische Post,2025-05-24
SC1-00436,Balance Bike 12-inch,1,130.5,Website,2025-05-19 02:00:00,Awaiting Review,Manager_A,Linz,Austria,Österreichische Post,
SC1-00437,Sensory Ball Set,2,41.0,Website,2025-05-19 06:00:00,Completed,Manager_B,Sankt Pölten,Austria,Österreichische Post,2025-05-25
SC1-00438,Montessori Puzzle 6-shape,1,19.5,Instagram,2025-05-25 02:00:00,Completed,Manager_B,Dornbirn,Austria,DPD Austria,2025-05-29
SC1-00439,Montessori Puzzle 6-shape,1,22.0,Website,2025-05-27 06:00:00,Completed,Manager_A,Linz,Austria,DPD Austria,2025-06-02
SC1-00440,Waldorf Rainbow Stacker,3,100.5,Website,2025-05-28 00:00:00,Completed,Manager_A,Dornbirn,Austria,Österreichische Post,2025-06-01
SC1-00441,Felt Animal Sewing Kit,1,23.0,Website,2025-05-29 22:00:00,Completed,Manager_B,Wels,Austria,DPD Austria,2025-06-03
SC1-00442,Balance Bike 12-inch,1,130.5,Instagram,2025-06-02 07:00:00,New,Manager_B,Wels,Austria,DPD Austria,
SC1-00443,Wooden Block Set 40pcs,1,38.0,Instagram,2025-06-06 21:00:00,Completed,Manager_B,Dornbirn,Austria,Österreichische Post,2025-06-08
SC1-00444,Sensory Ball Set,2,37.0,Website,2025-06-09 16:00:00,Completed,Manager_A,Feldkirch,Austria,Österreichische Post,2025-06-13
SC1-00445,Wooden Train Track Set,1,50.5,Website,2025-06-09 17:00:00,Completed,Manager_B,Graz,Austria,Österreichische Post,2025-06-14
SC1-00446,Felt Animal Sewing Kit,2,37.0,Website,2025-06-13 07:00:00,Completed,Manager_B,Feldkirch,Austria,Österreichische Post,2025-06-14
SC1-00447,Wooden Train Track Set,1,68.5,Website,2025-06-14 17:00:00,Completed,Manager_B,Innsbruck,Austria,Österreichische Post,2025-06-17
SC1-00448,Finger Paint Set,1,13.5,Website,2025-06-16 21:00:00,Completed,Manager_B,Dornbirn,Austria,DPD Austria,2025-06-18
SC1-00449,Beeswax Modelling Kit,1,16.5,Website,2025-06-20 06:00:00,New,Manager_A,Dornbirn,Austria,DPD Austria,
SC1-00450,Felt Animal Sewing Kit,1,22.0,Website,2025-07-01 12:00:00,Completed,Manager_B,Linz,Austria,Österreichische Post,2025-07-03
SC1-00451,Waldorf Rainbow Stacker,1,44.0,Instagram,2025-07-03 23:00:00,Completed,Manager_A,Wels,Austria,DPD Austria,2025-07-06
SC1-00452,Finger Paint Set,1,15.0,Website,2025-07-05 08:00:00,Completed,Manager_B,Wels,Austria,Österreichische Post,2025-07-11
SC1-00453,Balance Bike 12-inch,1,119.5,Website,2025-07-08 21:00:00,New,Manager_A,Graz,Austria,DPD Austria,
SC1-00454,Wooden Train Track Set,1,60.5,Website,2025-07-09 12:00:00,Completed,Manager_A,Dornbirn,Austria,Österreichische Post,2025-07-11
SC1-00455,Felt Animal Sewing Kit,1,18.0,Instagram,2025-07-10 15:00:00,Completed,Manager_A,Linz,Austria,DPD Austria,2025-07-11
SC1-00456,Beeswax Modelling Kit,1,15.0,Instagram,2025-07-13 04:00:00,Completed,Manager_A,Sankt Pölten,Austria,DPD Austria,2025-07-18
SC1-00457,Silicone Building Blocks,1,24.0,Website,2025-07-13 15:00:00,Completed,Manager_A,Wels,Austria,DPD Austria,2025-07-19
SC1-00458,Beeswax Modelling Kit,1,17.5,Website,2025-07-14 19:00:00,Completed,Manager_A,Sankt Pölten,Austria,Österreichische Post,2025-07-19
SC1-00459,Finger Paint Set,1,13.5,Website,2025-07-14 23:00:00,Completed,Manager_B,Dornbirn,Austria,DPD Austria,2025-07-19
SC1-00460,Sensory Ball Set,1,16.5,Instagram,2025-07-18 04:00:00,Completed,Manager_B,Graz,Austria,DPD Austria,2025-07-21
SC1-00461,Sensory Ball Set,2,42.0,Website,2025-07-24 03:00:00,Cancelled,Manager_B,Wels,Austria,DPD Austria,
SC1-00462,Balance Bike 12-inch,2,186.0,Instagram,2025-07-24 20:00:00,New,Manager_B,Innsbruck,Austria,Österreichische Post,
SC1-00463,Wooden Kitchen Playset,1,81.0,Website,2025-07-25 21:00:00,Completed,Manager_A,Salzburg,Austria,DPD Austria,2025-07-26
SC1-00464,Finger Paint Set,1,13.5,Instagram,2025-07-26 19:00:00,Completed,Manager_A,Vienna,Austria,DPD Austria,2025-07-28
SC1-00465,Wooden Block Set 40pcs,2,64.0,Website,2025-07-27 17:00:00,Completed,Manager_A,Sankt Pölten,Austria,Österreichische Post,2025-08-01
SC1-00466,Magnetic Drawing Board,1,18.5,Website,2025-07-29 20:00:00,Completed,Manager_A,Vienna,Austria,DPD Austria,2025-08-03
SC1-00467,Wooden Train Track Set,1,61.0,Website,2025-08-01 05:00:00,Completed,Manager_B,Wels,Austria,Österreichische Post,2025-08-04
SC1-00468,Sensory Ball Set,1,18.5,Website,2025-08-04 21:00:00,Completed,Manager_A,Dornbirn,Austria,Österreichische Post,2025-08-07
SC1-00469,Wooden Block Set 40pcs,3,111.0,Instagram,2025-08-05 23:00:00,New,Manager_A,Innsbruck,Austria,DPD Austria,
SC1-00470,Wooden Train Track Set,1,54.0,Website,2025-08-06 10:00:00,Completed,Manager_A,Klagenfurt,Austria,Österreichische Post,2025-08-09
SC1-00471,Magnetic Drawing Board,1,27.0,Website,2025-08-07 04:00:00,Completed,Manager_A,Graz,Austria,Österreichische Post,2025-08-09
SC1-00472,Wooden Block Set 40pcs,1,31.5,Website,2025-08-09 01:00:00,Completed,Manager_A,Innsbruck,Austria,DPD Austria,2025-08-13
SC1-00473,Wooden Block Set 40pcs,1,25.5,Instagram,2025-08-10 23:00:00,Completed,Manager_B,Wels,Austria,Österreichische Post,2025-08-16
SC1-00474,Sensory Ball Set,1,18.0,Instagram,2025-08-11 00:00:00,Completed,Manager_A,Sankt Pölten,Austria,DPD Austria,2025-08-16
SC1-00475,Balance Bike 12-inch,2,196.0,Website,2025-08-14 06:00:00,Completed,Manager_B,Vienna,Austria,Österreichische Post,2025-08-19
SC1-00476,Finger Paint Set,1,14.5,Website,2025-08-19 02:00:00,Completed,Manager_B,Vienna,Austria,Österreichische Post,2025-08-20
SC1-00477,Magnetic Drawing Board,1,28.0,Instagram,2025-08-22 14:00:00,Completed,Manager_B,Klagenfurt,Austria,Österreichische Post,2025-08-23
SC1-00478,Wooden Train Track Set,3,166.5,Website,2025-08-22 22:00:00,Completed,Manager_A,Wels,Austria,Österreichische Post,2025-08-24
SC1-00479,Felt Animal Sewing Kit,2,39.0,Website,2025-08-31 19:00:00,New,Manager_A,Sankt Pölten,Austria,Österreichische Post,
SC1-00480,Balance Bike 12-inch,1,96.0,Website,2025-09-03 06:00:00,New,Manager_B,Salzburg,Austria,Österreichische Post,
SC1-00481,Silicone Building Blocks,1,23.0,Instagram,2025-09-09 07:00:00,Awaiting Review,Manager_A,Wels,Austria,DPD Austria,
SC1-00482,Magnetic Drawing Board,1,21.5,Instagram,2025-09-13 02:00:00,New,Manager_B,Graz,Austria,DPD Austria,
SC1-00483,Finger Paint Set,1,11.0,Website,2025-09-14 15:00:00,Completed,Manager_A,Innsbruck,Austria,Österreichische Post,2025-09-18
SC1-00484,Waldorf Rainbow Stacker,2,96.0,Website,2025-09-17 04:00:00,Completed,Manager_A,Feldkirch,Austria,DPD Austria,2025-09-22
SC1-00485,Wooden Train Track Set,1,63.0,Website,2025-09-18 05:00:00,Completed,Manager_B,Wels,Austria,DPD Austria,2025-09-24
SC1-00486,Felt Animal Sewing Kit,1,24.0,Instagram,2025-09-21 20:00:00,Completed,Manager_A,Feldkirch,Austria,DPD Austria,2025-09-23
SC1-00487,Silicone Building Blocks,2,64.0,Website,2025-09-24 17:00:00,Completed,Manager_B,Dornbirn,Austria,Österreichische Post,2025-09-28
SC1-00488,Silicone Building Blocks,1,27.0,Instagram,2025-10-01 10:00:00,Completed,Manager_B,Graz,Austria,DPD Austria,2025-10-05
SC1-00489,Montessori Puzzle 6-shape,1,23.5,Website,2025-10-02 03:00:00,New,Manager_A,Salzburg,Austria,Österreichische Post,
SC1-00490,Finger Paint Set,3,37.5,Website,2025-10-03 17:00:00,Completed,Manager_A,Klagenfurt,Austria,Österreichische Post,2025-10-06
SC1-00491,Balance Bike 12-inch,1,110.5,Website,2025-10-06 17:00:00,Completed,Manager_B,Sankt Pölten,Austria,Österreichische Post,2025-10-11
SC1-00492,Silicone Building Blocks,1,33.5,Website,2025-10-06 19:00:00,Completed,Manager_A,Dornbirn,Austria,Österreichische Post,2025-10-07
SC1-00493,Beeswax Modelling Kit,1,17.0,Instagram,2025-10-07 17:00:00,Completed,Manager_A,Salzburg,Austria,DPD Austria,2025-10-11
SC1-00494,Wooden Train Track Set,1,56.0,Instagram,2025-10-08 06:00:00,New,Manager_A,Linz,Austria,DPD Austria,
SC1-00495,Wooden Kitchen Playset,1,59.0,Website,2025-10-08 20:00:00,Completed,Manager_A,Vienna,Austria,DPD Austria,2025-10-11
SC1-00496,Wooden Kitchen Playset,1,73.0,Website,2025-10-11 10:00:00,Completed,Manager_B,Linz,Austria,Österreichische Post,2025-10-17
SC1-00497,Wooden Kitchen Playset,1,58.5,Website,2025-10-12 14:00:00,Completed,Manager_B,Dornbirn,Austria,DPD Austria,2025-10-15
SC1-00498,Wooden Kitchen Playset,1,68.5,Instagram,2025-10-14 09:00:00,Completed,Manager_A,Dornbirn,Austria,DPD Austria,2025-10-17
SC1-00499,Magnetic Drawing Board,1,26.5,Website,2025-10-14 23:00:00,New,Manager_A,Wels,Austria,Österreichische Post,
SC1-00500,Felt Animal Sewing Kit,2,41.0,Website,2025-10-15 23:00:00,Completed,Manager_A,Feldkirch,Austria,DPD Austria,2025-10-20
SC1-00501,Balance Bike 12-inch,1,105.5,Website,2025-10-18 00:00:00,Completed,Manager_B,Sankt Pölten,Austria,Österreichische Post,2025-10-24
SC1-00502,Felt Animal Sewing Kit,1,20.5,Website,2025-10-18 23:00:00,Completed,Manager_B,Klagenfurt,Austria,Österreichische Post,2025-10-23
SC1-00503,Beeswax Modelling Kit,1,15.0,Website,2025-10-19 22:00:00,Completed,Manager_B,Sankt Pölten,Austria,DPD Austria,2025-10-24
SC1-00504,Waldorf Rainbow Stacker,1,43.5,Website,2025-10-20 03:00:00,Completed,Manager_A,Wels,Austria,Österreichische Post,2025-10-22
SC1-00505,Finger Paint Set,3,45.0,Website,2025-10-20 07:00:00,Completed,Manager_A,Dornbirn,Austria,Österreichische Post,2025-10-25
SC1-00506,Wooden Block Set 40pcs,1,35.0,Website,2025-10-22 12:00:00,Completed,Manager_A,Innsbruck,Austria,DPD Austria,2025-10-23
SC1-00507,Balance Bike 12-inch,2,252.0,Website,2025-10-22 18:00:00,Completed,Manager_A,Dornbirn,Austria,DPD Austria,2025-10-25
SC1-00508,Wooden Kitchen Playset,1,86.5,Instagram,2025-10-24 22:00:00,Completed,Manager_A,Linz,Austria,Österreichische Post,2025-10-29
SC1-00509,Montessori Puzzle 6-shape,1,25.5,Instagram,2025-10-26 00:00:00,Completed,Manager_B,Sankt Pölten,Austria,Österreichische Post,2025-10-27
SC1-00510,Balance Bike 12-inch,1,128.5,Instagram,2025-10-28 08:00:00,Completed,Manager_A,Salzburg,Austria,DPD Austria,2025-11-03
SC1-00511,Wooden Train Track Set,1,72.5,Website,2025-10-31 22:00:00,Completed,Manager_A,Innsbruck,Austria,DPD Austria,2025-11-06
SC1-00512,Montessori Puzzle 6-shape,1,16.5,Instagram,2025-11-01 01:00:00,Completed,Manager_A,Salzburg,Austria,DPD Austria,2025-11-03
SC1-00513,Silicone Building Blocks,1,26.5,Website,2025-11-01 12:00:00,Completed,Manager_A,Linz,Austria,DPD Austria,2025-11-07
SC1-00514,Wooden Block Set 40pcs,3,105.0,Instagram,2025-11-01 23:00:00,Cancelled,Manager_A,Innsbruck,Austria,Österreichische Post,
SC1-00515,Silicone Building Blocks,1,27.0,Website,2025-11-02 18:00:00,Completed,Manager_B,Klagenfurt,Austria,DPD Austria,2025-11-07
SC1-00516,Magnetic Drawing Board,1,18.5,Instagram,2025-11-03 08:00:00,Completed,Manager_B,Graz,Austria,DPD Austria,2025-11-05
SC1-00517,Silicone Building Blocks,2,56.0,Website,2025-11-03 18:00:00,Completed,Manager_A,Vienna,Austria,DPD Austria,2025-11-07
SC1-00518,Balance Bike 12-inch,3,334.5,Instagram,2025-11-04 06:00:00,Completed,Manager_B,Salzburg,Austria,DPD Austria,2025-11-08
SC1-00519,Felt Animal Sewing Kit,2,46.0,Instagram,2025-11-04 18:00:00,Completed,Manager_A,Linz,Austria,DPD Austria,2025-11-05
SC1-00520,Balance Bike 12-inch,1,110.5,Website,2025-11-07 04:00:00,Completed,Manager_B,Salzburg,Austria,Österreichische Post,2025-11-12
SC1-00521,Felt Animal Sewing Kit,1,21.5,Website,2025-11-07 16:00:00,Completed,Manager_A,Vienna,Austria,DPD Austria,2025-11-13
SC1-00522,Sensory Ball Set,1,15.0,Instagram,2025-11-08 01:00:00,New,Manager_A,Klagenfurt,Austria,DPD Austria,
SC1-00523,Balance Bike 12-inch,1,130.5,Website,2025-11-08 14:00:00,New,Manager_A,Feldkirch,Austria,Österreichische Post,
SC1-00524,Beeswax Modelling Kit,1,18.0,Website,2025-11-09 05:00:00,Completed,Manager_B,Salzburg,Austria,Österreichische Post,2025-11-15
SC1-00525,Finger Paint Set,2,27.0,Website,2025-11-09 17:00:00,Completed,Manager_A,Klagenfurt,Austria,DPD Austria,2025-11-13
SC1-00526,Sensory Ball Set,1,18.5,Website,2025-11-10 11:00:00,Completed,Manager_A,Linz,Austria,DPD Austria,2025-11-11
SC1-00527,Felt Animal Sewing Kit,1,16.0,Instagram,2025-11-12 23:00:00,Completed,Manager_A,Graz,Austria,DPD Austria,2025-11-13
SC1-00528,Silicone Building Blocks,1,22.5,Website,2025-11-13 04:00:00,Completed,Manager_B,Feldkirch,Austria,DPD Austria,2025-11-15
SC1-00529,Waldorf Rainbow Stacker,1,46.0,Instagram,2025-11-13 11:00:00,Completed,Manager_A,Linz,Austria,Österreichische Post,2025-11-17
SC1-00530,Waldorf Rainbow Stacker,1,36.0,Instagram,2025-11-13 23:00:00,Completed,Manager_B,Graz,Austria,Österreichische Post,2025-11-17
SC1-00531,Silicone Building Blocks,1,29.0,Instagram,2025-11-14 04:00:00,Completed,Manager_B,Innsbruck,Austria,DPD Austria,2025-11-16
SC1-00532,Waldorf Rainbow Stacker,1,38.5,Website,2025-11-14 14:00:00,Completed,Manager_A,Vienna,Austria,DPD Austria,2025-11-15
SC1-00533,Wooden Kitchen Playset,3,259.5,Website,2025-11-15 06:00:00,Completed,Manager_A,Vienna,Austria,Österreichische Post,2025-11-21
SC1-00534,Montessori Puzzle 6-shape,2,44.0,Instagram,2025-11-16 14:00:00,Completed,Manager_A,Salzburg,Austria,DPD Austria,2025-11-18
SC1-00535,Balance Bike 12-inch,1,122.0,Instagram,2025-11-16 23:00:00,Completed,Manager_B,Graz,Austria,DPD Austria,2025-11-21
SC1-00536,Wooden Block Set 40pcs,1,31.0,Website,2025-11-18 13:00:00,Completed,Manager_A,Sankt Pölten,Austria,Österreichische Post,2025-11-24
SC1-00537,Finger Paint Set,1,14.0,Instagram,2025-11-18 19:00:00,Completed,Manager_A,Graz,Austria,Österreichische Post,2025-11-23
SC1-00538,Wooden Kitchen Playset,2,144.0,Website,2025-11-19 05:00:00,Completed,Manager_A,Feldkirch,Austria,DPD Austria,2025-11-25
SC1-00539,Magnetic Drawing Board,1,21.0,Website,2025-11-19 14:00:00,Completed,Manager_A,Feldkirch,Austria,DPD Austria,2025-11-24
SC1-00540,Sensory Ball Set,1,17.0,Website,2025-11-19 22:00:00,Completed,Manager_A,Linz,Austria,DPD Austria,2025-11-22
SC1-00541,Montessori Puzzle 6-shape,1,18.5,Website,2025-11-20 03:00:00,Completed,Manager_B,Innsbruck,Austria,Österreichische Post,2025-11-26
SC1-00542,Felt Animal Sewing Kit,1,20.5,Website,2025-11-20 06:00:00,Completed,Manager_B,Wels,Austria,DPD Austria,2025-11-22
SC1-00543,Beeswax Modelling Kit,1,12.5,Instagram,2025-11-21 02:00:00,Completed,Manager_B,Salzburg,Austria,Österreichische Post,2025-11-26
SC1-00544,Waldorf Rainbow Stacker,1,45.0,Instagram,2025-11-22 00:00:00,Completed,Manager_B,Graz,Austria,Österreichische Post,2025-11-25
SC1-00545,Magnetic Drawing Board,1,27.5,Instagram,2025-11-23 01:00:00,Completed,Manager_A,Sankt Pölten,Austria,Österreichische Post,2025-11-26
SC1-00546,Balance Bike 12-inch,2,235.0,Website,2025-11-23 18:00:00,New,Manager_B,Graz,Austria,DPD Austria,
SC1-00547,Sensory Ball Set,1,21.5,Instagram,2025-11-25 22:00:00,Completed,Manager_B,Dornbirn,Austria,DPD Austria,2025-11-30
SC1-00548,Balance Bike 12-inch,1,104.0,Website,2025-11-27 08:00:00,New,Manager_B,Salzburg,Austria,Österreichische Post,
SC1-00549,Finger Paint Set,1,11.0,Website,2025-11-28 07:00:00,Completed,Manager_B,Vienna,Austria,DPD Austria,2025-12-03
SC1-00550,Montessori Puzzle 6-shape,3,52.5,Website,2025-11-28 21:00:00,Completed,Manager_A,Klagenfurt,Austria,Österreichische Post,2025-12-03
SC1-00551,Wooden Train Track Set,1,69.5,Website,2025-11-30 03:00:00,Completed,Manager_B,Sankt Pölten,Austria,Österreichische Post,2025-12-05
SC1-00552,Sensory Ball Set,1,20.0,Website,2025-12-01 06:00:00,Completed,Manager_B,Linz,Austria,DPD Austria,2025-12-03
SC1-00553,Balance Bike 12-inch,1,105.0,Website,2025-12-01 15:00:00,Completed,Manager_B,Sankt Pölten,Austria,Österreichische Post,2025-12-03
